
#68.0016
#Jusqu’en 1974, l’usine PCUK (produits chimiques Ugine Kuhlmann) installée à Huningue (Haut‑Rhin), a produit un pesticide, le lindane ou γ HCH.
1	Jusqu’	jusqu’	BT	_
#De petites quantités de produits polluants (éventuellement d’origine agricole : présence de pesticides) ont été détectées dans le puits IV en lors des mesures en 1993.
1	De	de	BO	_
2	petites	petit	IO	_
3	quantités	quantité	IO	_
4	de	de	IO	_
5	produits	produit	IO	_
6	polluants	polluant	EO	_
7	(	(	O	_
8	éventuellement	éventuellement	O	_
9	d’	d’	O	_
10	origine	origine	O	_
11	agricole	agricole	O	_
12	:	:	O	_
13	présence	présence	O	_
14	de	de	O	_
15	pesticides	pesticide	O	_
16	)	)	O	_
17	ont	avoir	BN	_
18	été	être	IN	_
19	détectées	détecter	EN	_
20	dans	dans	O	_
21	le	le	BO	_
22	puits	puits	IO	_
23	IV	iv	EO	_
24	en	en	BN	_
25	lors	lors	IN	_
26	des	de	IN	_
27	mesures	mesure	EN	_
28	en	en	BT	_
29	1993	1993	ET	_
30	.	.	O	_


#En 1993, l’étude réalisée conjointement par l’INERIS et le BRGM proposait la mise en sécurité des puits vis-à-vis du risque gaz.
1	En	en	BT	_
2	1993	1993	ET	_
3	,	,	O	_
4	l’	l’	O	_
5	étude	étude	O	_
6	réalisée	réaliser	O	_
7	conjointement	conjointement	O	_
8	par	par	O	_
9	l’	l’	BO	_
10	INERIS	INERIS	EO	_
11	et	et	O	_
12	le	le	BO	_
13	BRGM	BRGM	EO	_
14	proposait	proposer	BR	_
15	la	le	BN	_
16	mise	mise	IN	_
17	en	en	IN	_
18	sécurité	sécurité	EN	_
19	des	de	BO	_
20	puits	puits	EO	_
21	vis-à-vis	vis-à-vis	BR	_
22	du	de	IO	_
23	risque	risque	IO	_
24	gaz	gaz	EO	_
25	.	.	O	_


#En 1997, la DREAL Alsace, sur la base de l’étude de 1993, faisait poser sur chaque tête de puits un évent muni d’un arrête-flammes.
1	En	en	BT	_
2	1997	1997	ET	_
3	,	,	ET	_
4	la	le	BO	_
5	DREAL	dreal	EO	_
6	Alsace	Alsace	EO	_
7	,	,	O	_
8	sur	sur	O	_
9	la	le	O	_
10	base	base	O	_
11	de	de	O	_
12	l’	l’	O	_
13	étude	étude	O	_
14	de	de	BT	_
15	1993	1993	ET	_
16	,	,	BN	_
17	faisait	faire	BN	_
18	poser	poser	BN	_
19	sur	sur	O	_
20	chaque	chaque	O	_
21	tête	tête	BO	_
22	de	de	IO	_
23	puits	puits	EO	_
24	un	un	BO	_
25	évent	évent	EO	_
26	muni	munir	O	_
27	d’	d’	O	_
28	un	un	BO	_
29	arrête	arrête	IO	_
30	-	-	EO	_
31	flammes	flamme	EO	_
32	.	.	O	_


#Jusqu’en 2007, GEODERIS avait en charge leur maintenance.
1	Jusqu’	jusqu’	BT	_
2	en	en	IT	_
3	2007	2007	ET	_
4	,	,	ET	_
5	GEODERIS	GEODERIS	BO	_
6	avait	avoir	BA	_
7	en	en	IA	_
8	charge	charge	IA	_
9	leur	leur	IA	_
10	maintenance	maintenance	EA	_
11	.	.	O	_


#Une télé-inspection réalisée le 5 mai 2008 par le BRGM/DRP/DPSM/UTAM Est qui avait pour but de vérifier l’état du puits dans le cadre de sa mise en sécurité n’a pas mis en évidence d’anomalie particulière.
1	Une	un	BN	_
2	télé-inspection	télé-inspection	EN	_
3	réalisée	réaliser	BN	_
4	le	le	BT	_
5	5	5	IT	_
6	mai	mai	IT	_
7	2008	2008	ET	_
8	par	par	O	_
9	le	le	BO	_
10	BRGM	brgm	EO	_
11	/	/	IO	_
12	DRP	drp	IO	_
13	/	/	O	_
14	DPSM	DPSM	O	_
15	/	/	O	_
16	UTAM	UTAM	BO	_
17	Est	Est	EO	_
18	qui	qui	O	_
19	avait	avoir	O	_
20	pour	pour	O	_
21	but	but	O	_
22	de	de	O	_
23	vérifier	vérifier	O	_
24	l’	l’	O	_
25	état	état	O	_
26	du	de	BO	_
27	puits	puits	EO	_
28	dans	dans	BR	_
29	le	le	IR	_
30	cadre	cadre	IR	_
31	de	de	ER	_
32	sa	son	IN	_
33	mise	mise	IN	_
34	en	en	IN	_
35	sécurité	sécurité	EN	_
36	n’	n’	O	_
37	a	avoir	O	_
38	pas	pas	O	_
39	mis	mettre	O	_
40	en	en	O	_
41	évidence	évidence	O	_
42	d’	d’	O	_
43	anomalie	anomalie	O	_
44	particulière	particulier	O	_
45	.	.	O	_


#En 2010, le BRGM/DRP/DPSM/UTAM Est, qui s’est vu confier la gestion des exutoires de gaz de mines, a fait réaliser la mise en conformité d’après la note « Instruction exutoires de gaz de mine 01/2009 – Analyse de risque et principes  d’installation ».
1	En	en	BT	_
2	2010	2010	ET	_
3	,	,	ET	_
4	le	le	BO	_
5	BRGM	BRGM	IO	_
6	/	/	IO	_
7	DRP	drp	IO	_
8	/	/	O	_
9	DPSM	DPSM	O	_
10	/	/	O	_
11	UTAM	UTAM	BO	_
12	Est	Est	EO	_
13	,	,	O	_
14	qui	qui	O	_
15	s’	s’	BN	_
16	est	être	IN	_
17	vu	voir	EN	_
18	confier	confier	EN	_
19	la	le	BO	_
20	gestion	gestion	BO	_
21	des	de	BO	_
22	exutoires	exutoire	EO	_
23	de	de	IO	_
24	gaz	gaz	IO	_
25	de	de	IO	_
26	mines	mine	EO	_
27	,	,	O	_
28	a	avoir	BN	_
29	fait	faire	BN	_
30	réaliser	réaliser	EN	_
31	la	le	BN	_
32	mise	mise	IN	_
33	en	en	IN	_
34	conformité	conformité	EN	_
35	d’	d’	O	_
36	après	après	O	_
37	la	le	O	_
38	note	note	O	_
39	«	«	O	_
40	Instruction	instruction	O	_
41	exutoires	exutoire	O	_
42	de	de	O	_
43	gaz	gaz	O	_
44	de	de	O	_
45	mine	mine	O	_
46	01/2009	01/2009	ET	_
47	–	–	O	_
48	Analyse	analyse	BN	_
49	de	de	IN	_
50	risque	risque	EN	_
51	et	et	O	_
52	principes	principe	O	_
53	 	 	O	_
54	d’	d’	O	_
55	installation	installation	O	_
56	»	»	O	_
57	.	.	O	_


#En 2010, le BRGM/DPSM a réalisé des travaux d’instrumentation du puits, par la mise en place d’une sonde piézométrique associée à un automate de télégestion et de transmission, pour suivre l’évolution du réservoir minier.
1	En	en	BT	_
2	2010	2010	ET	_
3	,	,	ET	_
4	le	le	BO	_
5	BRGM	BRGM	EO	_
6	/	/	EO	_
7	DPSM	DPSM	EO	_
8	a	avoir	BN	_
9	réalisé	réaliser	EN	_
10	des	un	BN	_
11	travaux	travail	IN	_
12	d’	d’	IN	_
13	instrumentation	instrumentation	EN	_
14	du	de	BO	_
15	puits	puits	EO	_
16	,	,	O	_
17	par	par	O	_
18	la	le	BN	_
19	mise	mise	IN	_
20	en	en	IN	_
21	place	place	IN	_
22	d’	d’	IN	_
23	une	un	BO	_
24	sonde	sonde	IO	_
25	piézométrique	piézométrique	EO	_
26	associée	associer	O	_
27	à	à	O	_
28	un	un	BO	_
29	automate	automate	EO	_
30	de	de	O	_
31	télégestion	télégestion	EO	_
32	et	et	O	_
33	de	de	O	_
34	transmission	transmission	BA	_
35	,	,	O	_
36	pour	pour	O	_
37	suivre	suivre	O	_
38	l’	l’	O	_
39	évolution	évolution	O	_
40	du	de	O	_
41	réservoir	réservoir	O	_
42	minier	minier	O	_
43	.	.	O	_


#La tête de puits a également fait l’objet de réaménagement par la mise en place d’une nouvelle clôture pour agrandir le périmètre de sécurité vis-à-vis de la zone ATEX autour du mât de l’exutoire des gaz de mine.
1	La	le	BO	_
2	tête	tête	IO	_
3	de	de	IO	_
4	puits	puits	EO	_
5	a	avoir	BR	_
6	également	également	IR	_
7	fait	faire	IR	_
8	l’	l’	IR	_
9	objet	objet	IR	_
10	de	de	ER	_
11	réaménagement	réaménagement	EN	_
12	par	par	O	_
13	la	le	BN	_
14	mise	mise	IN	_
15	en	en	IN	_
16	place	place	IN	_
17	d’	d’	IN	_
18	une	un	IN	_
19	nouvelle	nouveau	IN	_
20	clôture	clôture	EN	_
21	pour	pour	O	_
22	agrandir	agrandir	IN	_
23	le	le	BO	_
24	périmètre	périmètre	IO	_
25	de	de	IO	_
26	sécurité	sécurité	IO	_
27	vis-à-vis	vis-à-vis	BR	_
28	de	de	ER	_
29	la	le	BO	_
30	zone	zone	BO	_
31	ATEX	ATEX	EO	_
32	autour	autour	EO	_
33	du	de	EO	_
34	mât	mât	EO	_
35	de	de	O	_
36	l’	l’	O	_
37	exutoire	exutoire	O	_
38	des	de	O	_
39	gaz	gaz	O	_
40	de	de	O	_
41	mine	mine	O	_
42	.	.	O	_


#En vertu de l’arrêté ministériel N°DEVP1103742A du 13 avril 2011 portant notification de la liste des installations, des équipements de surveillance et de prévention des risques miniers gérés par le BRGM, les puits de mines du secteur de Pechelbronn font l’objet d’une surveillance annuelle.
1	En	en	O	_
2	vertu	vertu	O	_
3	de	de	O	_
4	l’	l’	O	_
5	arrêté	arrêté	O	_
6	ministériel	ministériel	O	_
7	N	n	O	_
8	°	degré	O	_
9	DEVP1103742A	devp1103742a	O	_
10	du	de	O	_
11	13	13	BT	_
12	avril	avril	IT	_
13	2011	2011	ET	_
14	portant	porter	BN	_
15	notification	notification	EN	_
16	de	de	O	_
17	la	le	BO	_
18	liste	liste	BO	_
19	des	de	IO	_
20	installations	installation	IO	_
21	,	,	IO	_
22	des	de	IO	_
23	équipements	équipement	IO	_
24	de	de	IO	_
25	surveillance	surveillance	IO	_
26	et	et	IO	_
27	de	de	IO	_
28	prévention	prévention	IO	_
29	des	de	IO	_
30	risques	risque	IO	_
31	miniers	minier	EO	_
32	gérés	gérer	BR	_
33	par	par	BR	_
34	le	le	BO	_
35	BRGM	BRGM	EO	_
36	,	,	O	_
37	les	le	BO	_
38	puits	puits	IO	_
39	de	de	IO	_
40	mines	mine	EO	_
41	du	de	O	_
42	secteur	secteur	O	_
43	de	de	O	_
44	Pechelbronn	Pechelbronn	EL	_
45	font	faire	BR	_
46	l’	l’	IR	_
47	objet	objet	IR	_
48	d’	d’	ER	_
49	une	un	BA	_
50	surveillance	surveillance	IA	_
51	annuelle	annuel	EA	_
52	.	.	O	_


#Le principe de la surveillance est basé sur l’observation d’éventuelles fissures de la dalle en tête de puits et de désordre de sol dans la zone d’aléa de 17m de rayon autour de l’axe du puits I et de 19m de rayon autour de l’axe du puits IV.
1	Le	le	O	_
2	principe	principe	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	EA	_
6	est	être	O	_
7	basé	baser	O	_
8	sur	sur	O	_
9	l’	l’	O	_
10	observation	observation	O	_
11	d’	d’	O	_
12	éventuelles	éventuel	O	_
13	fissures	fissure	O	_
14	de	de	O	_
15	la	le	O	_
16	dalle	dalle	O	_
17	en	en	BL	_
18	tête	tête	IL	_
19	de	de	IL	_
20	puits	puits	EL	_
21	et	et	O	_
22	de	de	O	_
23	désordre	désordre	O	_
24	de	de	O	_
25	sol	sol	O	_
26	dans	dans	BL	_
27	la	le	IL	_
28	zone	zone	IL	_
29	d’	d’	IO	_
30	aléa	aléa	EO	_
31	de	de	O	_
32	17	17	O	_
33	m	m	O	_
34	de	de	O	_
35	rayon	rayon	O	_
36	autour	autour	O	_
37	de	de	O	_
38	l’	l’	O	_
39	axe	axe	O	_
40	du	de	O	_
41	puits	puits	O	_
42	I	i	O	_
43	et	et	O	_
44	de	de	O	_
45	19	19	O	_
46	m	m	O	_
47	de	de	O	_
48	rayon	rayon	O	_
49	autour	autour	O	_
50	de	de	O	_
51	l’	l’	O	_
52	axe	axe	O	_
53	du	de	O	_
54	puits	puits	O	_
55	IV	iv	O	_
56	.	.	O	_


#Les opérations de maintenance consistent en un désherbage et un débroussaillage périodique de l’accès, ainsi que l’entretien de la clôture et du portail.
1	Les	le	O	_
2	opérations	opération	O	_
3	de	de	O	_
4	maintenance	maintenance	EO	_
5	consistent	consister	O	_
6	en	en	O	_
7	un	un	BN	_
8	désherbage	désherbage	EN	_
9	et	et	O	_
10	un	un	BN	_
11	débroussaillage	débroussaillage	BN	_
12	périodique	périodique	EN	_
13	de	de	O	_
14	l’	l’	BO	_
15	accès	accès	EO	_
16	,	,	O	_
17	ainsi	ainsi	O	_
18	que	que	O	_
19	l’	l’	BN	_
20	entretien	entretien	EN	_
21	de	de	O	_
22	la	le	BO	_
23	clôture	clôture	EO	_
24	et	et	O	_
25	du	de	O	_
26	portail	portail	O	_
27	.	.	O	_


#En vertu de l’arrêté ministériel N°DEPV1103744A du 13 avril 2011 portant notification de la liste des installations, des équipements de surveillance et de prévention des risques miniers gérés par le BRGM, les exutoires de gaz de mine du secteur de Pechelbronn font l’objet d’une surveillance annuelle.
1	En	en	O	_
2	vertu	vertu	O	_
3	de	de	O	_
4	l’	l’	O	_
5	arrêté	arrêté	O	_
6	ministériel	ministériel	O	_
7	N	n	O	_
8	°	degré	O	_
9	DEPV1103744A	depv1103744a	O	_
10	du	de	O	_
11	13	13	BT	_
12	avril	avril	IT	_
13	2011	2011	ET	_
14	portant	porter	BN	_
15	notification	notification	EN	_
16	de	de	O	_
17	la	le	BO	_
18	liste	liste	BO	_
19	des	de	IO	_
20	installations	installation	IO	_
21	,	,	IO	_
22	des	de	IO	_
23	équipements	équipement	IO	_
24	de	de	IO	_
25	surveillance	surveillance	IO	_
26	et	et	IO	_
27	de	de	IO	_
28	prévention	prévention	IO	_
29	des	de	IO	_
30	risques	risque	IO	_
31	miniers	minier	EO	_
32	gérés	gérer	BR	_
33	par	par	BR	_
34	le	le	BO	_
35	BRGM	BRGM	EO	_
36	,	,	O	_
37	les	le	BO	_
38	exutoires	exutoire	EO	_
39	de	de	IO	_
40	gaz	gaz	IO	_
41	de	de	IO	_
42	mine	mine	EO	_
43	du	de	O	_
44	secteur	secteur	O	_
45	de	de	O	_
46	Pechelbronn	Pechelbronn	EL	_
47	font	faire	BN	_
48	l’	l’	IR	_
49	objet	objet	IR	_
50	d’	d’	ER	_
51	une	un	BA	_
52	surveillance	surveillance	IA	_
53	annuelle	annuel	EA	_
54	.	.	O	_


#Ainsi, ces exutoires de gaz de mine font l’objet d’un entretien semestriel effectué par un personnel qualifié et habilité ISMATEX.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	ces	ce	BO	_
4	exutoires	exutoire	EO	_
5	de	de	O	_
6	gaz	gaz	BO	_
7	de	de	IO	_
8	mine	mine	EO	_
9	font	faire	BR	_
10	l’	l’	IR	_
11	objet	objet	IR	_
12	d’	d’	ER	_
13	un	un	BN	_
14	entretien	entretien	IN	_
15	semestriel	semestriel	EN	_
16	effectué	effectuer	O	_
17	par	par	O	_
18	un	un	O	_
19	personnel	personnel	O	_
20	qualifié	qualifié	O	_
21	et	et	O	_
22	habilité	habiliter	O	_
23	ISMATEX	ISMATEX	O	_
24	.	.	O	_


#Celui-ci consiste en la vérification d’absence de défauts, au nettoyage et au remplacement, le cas échéant, de tous les composants ayant une influence sur le fonctionnement.
1	Celui	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	consiste	consiste	O	_
5	en	en	O	_
6	la	le	O	_
7	vérification	vérification	O	_
8	d’	d’	O	_
9	absence	absence	O	_
10	de	de	O	_
11	défauts	défaut	O	_
12	,	,	O	_
13	au	au	O	_
14	nettoyage	nettoyage	EN	_
15	et	et	O	_
16	au	au	O	_
17	remplacement	remplacement	BN	_
18	,	,	IN	_
19	le	le	IN	_
20	cas	cas	IN	_
21	échéant	échéant	EN	_
22	,	,	O	_
23	de	de	O	_
24	tous	tout	O	_
25	les	le	O	_
26	composants	composant	O	_
27	ayant	avoir	O	_
28	une	un	O	_
29	influence	influence	O	_
30	sur	sur	O	_
31	le	le	O	_
32	fonctionnement	fonctionnement	O	_
33	.	.	O	_


#67.0003
#Dépôt de mâchefers, de scories et de bleu de Prusse probablement lié à l'activité chimique de l'ancienne société des mines de Bouxwiller (exploitant des usines à gaz), à l'exploitation du lignite et au dépôt des cendres des usines à gaz.
1	Dépôt	dépôt	BO	_
2	de	de	IO	_
3	mâchefers	mâchefer	EO	_
4	,	,	O	_
5	de	de	O	_
6	scories	scorie	EO	_
7	et	et	O	_
8	de	de	O	_
9	bleu	bleu	BO	_
10	de	de	IO	_
11	Prusse	Prusse	EO	_
12	probablement	probablement	EO	_
13	lié	lier	BR	_
14	à	à	ER	_
15	l'	le	BA	_
16	activité	activité	IA	_
17	chimique	chimique	EA	_
18	de	de	O	_
19	l'	le	BO	_
20	ancienne	ancien	IO	_
21	société	société	IO	_
22	des	de	IO	_
23	mines	mine	IO	_
24	de	de	IO	_
25	Bouxwiller	Bouxwiller	EO	_
26	(	(	O	_
27	exploitant	exploitant	O	_
28	des	de	O	_
29	usines	usine	BO	_
30	à	à	IO	_
31	gaz	gaz	EO	_
32	)	)	O	_
33	,	,	O	_
34	à	à	O	_
35	l'	le	BA	_
36	exploitation	exploitation	IA	_
37	du	de	IA	_
38	lignite	lignite	EA	_
39	et	et	O	_
40	au	au	O	_
41	dépôt	dépôt	O	_
42	des	de	O	_
43	cendres	cendre	O	_
44	des	de	O	_
45	usines	usine	BO	_
46	à	à	IO	_
47	gaz	gaz	EO	_
48	.	.	O	_


#Présence de cyanures, arsenic, baryum et plomb dans les sols.
1	Présence	présence	O	_
2	de	de	O	_
3	cyanures	cyanure	O	_
4	,	,	O	_
5	arsenic	arsenic	O	_
6	,	,	O	_
7	baryum	baryum	O	_
8	et	et	O	_
9	plomb	plomb	O	_
10	dans	dans	O	_
11	les	le	O	_
12	sols	sol	O	_
13	.	.	O	_


#Aucun impact sur les eaux souterraines.
1	Aucun	aucun	O	_
2	impact	impact	O	_
3	sur	sur	O	_
4	les	le	O	_
5	eaux	eau	O	_
6	souterraines	souterrain	O	_
7	.	.	O	_


#Une recherche documentaire et historique, complétée par des analyses de sols, a été réalisée en 1998 par le BRGM à la demande de l’administration en vue de déterminer le responsable et d’établir le diagnostic initial du site.
1	Une	un	O	_
2	recherche	recherche	O	_
3	documentaire	documentaire	O	_
4	et	et	O	_
5	historique	historique	O	_
6	,	,	O	_
7	complétée	compléter	O	_
8	par	par	O	_
9	des	un	O	_
10	analyses	analyse	O	_
11	de	de	O	_
12	sols	sol	O	_
13	,	,	O	_
14	a	avoir	BN	_
15	été	être	IN	_
16	réalisée	réaliser	EN	_
17	en	en	BT	_
18	1998	1998	ET	_
19	par	par	O	_
20	le	le	BO	_
21	BRGM	BRGM	EO	_
22	à	à	BR	_
23	la	le	IR	_
24	demande	demande	IR	_
25	de	de	ER	_
26	l’	l’	BO	_
27	administration	administration	EO	_
28	en	en	BR	_
29	vue	vue	IR	_
30	de	de	ER	_
31	déterminer	déterminer	EN	_
32	le	le	BO	_
33	responsable	responsable	EO	_
34	et	et	O	_
35	d’	d’	O	_
36	établir	établir	O	_
37	le	le	BN	_
38	diagnostic	diagnostic	IN	_
39	initial	initial	EN	_
40	du	de	O	_
41	site	site	O	_
42	.	.	O	_


#La société des Mines de Bouxwiller à l’origine des dépôts, a été liquidée et a disparu depuis 1959.
1	La	le	BO	_
2	société	société	IO	_
3	des	de	IO	_
4	Mines	mine	IO	_
5	de	de	IO	_
6	Bouxwiller	Bouxwiller	EO	_
7	à	à	O	_
8	l’	l’	O	_
9	origine	origine	O	_
10	des	de	O	_
11	dépôts	dépôt	O	_
12	,	,	O	_
13	a	avoir	BN	_
14	été	être	IN	_
15	liquidée	liquider	EN	_
16	et	et	O	_
17	a	avoir	BN	_
18	disparu	disparaître	BN	_
19	depuis	depuis	BT	_
20	1959	1959	ET	_
21	.	.	ET	_


#L’étude conclut que la pollution des sols reste confinée au site, aucun impact n’ayant été constaté au niveau des eaux souterraines et superficielles.
1	L’	l’	O	_
2	étude	étude	O	_
3	conclut	conclure	O	_
4	que	que	O	_
5	la	le	O	_
6	pollution	pollution	O	_
7	des	de	O	_
8	sols	sol	O	_
9	reste	reste	O	_
10	confinée	confiner	BL	_
11	au	au	IL	_
12	site	site	EL	_
13	,	,	O	_
14	aucun	aucun	O	_
15	impact	impact	O	_
16	n’	n’	O	_
17	ayant	avoir	O	_
18	été	être	O	_
19	constaté	constater	O	_
20	au	au	O	_
21	niveau	niveau	O	_
22	des	de	O	_
23	eaux	eau	O	_
24	souterraines	souterrain	O	_
25	et	et	O	_
26	superficielles	superficiel	O	_
27	.	.	O	_


#Il n'y a pas d’impact sur les eaux souterraines du fait de l’étanchéité naturelle du site.
1	Il	il	BO	_
2	n'	n'	O	_
3	y	y	O	_
4	a	avoir	O	_
5	pas	pas	O	_
6	d’	d’	O	_
7	impact	impact	O	_
8	sur	sur	O	_
9	les	le	O	_
10	eaux	eau	O	_
11	souterraines	souterrain	O	_
12	du	de	O	_
13	fait	fait	O	_
14	de	de	O	_
15	l’	l’	O	_
16	étanchéité	étanchéité	O	_
17	naturelle	naturel	O	_
18	du	de	O	_
19	site	site	O	_
20	.	.	O	_


#Il convient cependant de limiter l’accès au site et d’en réglementer les usages.
1	Il	il	O	_
2	convient	convier	O	_
3	cependant	cependant	O	_
4	de	de	O	_
5	limiter	limiter	O	_
6	l’	l’	O	_
7	accès	accès	O	_
8	au	au	O	_
9	site	site	O	_
10	et	et	O	_
11	d’	d’	O	_
12	en	en	O	_
13	réglementer	réglementer	BN	_
14	les	le	IN	_
15	usages	usage	EN	_
16	.	.	O	_


#Par courrier du 14/02/99, le préfet a informé le maire de Bouxwiller de ces éléments, afin qu’ils soient pris en compte en particulier dans les documents d’urbanisme.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	14/02/99	14/02/99	IT	_
5	,	,	O	_
6	le	le	BO	_
7	préfet	préfet	EO	_
8	a	avoir	BN	_
9	informé	informer	IN	_
10	le	le	BO	_
11	maire	maire	BO	_
12	de	de	EO	_
13	Bouxwiller	Bouxwiller	EO	_
14	de	de	O	_
15	ces	ce	O	_
16	éléments	élément	O	_
17	,	,	O	_
18	afin	afin	O	_
19	qu’	qu’	O	_
20	ils	il	O	_
21	soient	être	O	_
22	pris	prendre	O	_
23	en	en	O	_
24	compte	compte	O	_
25	en	en	O	_
26	particulier	particulier	O	_
27	dans	dans	O	_
28	les	le	O	_
29	documents	document	O	_
30	d’	d’	O	_
31	urbanisme	urbanisme	O	_
32	.	.	O	_


#A notre connaissance, ce site n'a pas connu dernièrement d'évolution particulière.
1	A	à	O	_
2	notre	notre	O	_
3	connaissance	connaissance	O	_
4	,	,	O	_
5	ce	ce	BO	_
6	site	site	EO	_
7	n'	n'	BN	_
8	a	avoir	BN	_
9	pas	pas	IN	_
10	connu	connaître	IN	_
11	dernièrement	dernièrement	IN	_
12	d'	d'	O	_
13	évolution	évolution	O	_
14	particulière	particulier	O	_
15	.	.	O	_


#67.0032
#Il s'agissait d'une raffinerie de pétrole située sur les communes de Reichstett et Vendenheim.
1	Il	il	O	_
2	s'	se	O	_
3	agissait	agir	BR	_
4	d'	de	ER	_
5	une	un	BO	_
6	raffinerie	raffinerie	IO	_
7	de	de	IO	_
8	pétrole	pétrole	EO	_
9	située	situer	BL	_
10	sur	sur	IL	_
11	les	le	IL	_
12	communes	commune	IL	_
13	de	de	IL	_
14	Reichstett	Reichstett	IL	_
15	et	et	IL	_
16	Vendenheim	Vendenheim	EL	_
17	.	.	O	_


#Le site était soumis au régime de l'autorisation.
1	Le	le	BO	_
2	site	site	EO	_
3	était	être	BR	_
4	soumis	soumettre	IR	_
5	au	au	BA	_
6	régime	régime	IA	_
7	de	de	IA	_
8	l'	le	BO	_
9	autorisation	autorisation	EO	_
10	.	.	O	_


#Des servitudes "risques" compte-tenu des stockages de produits inflammables (réservoirs d'hydrocarbures bruts ou raffinés) avaient été mises en place.
1	Des	un	BO	_
2	servitudes	servitude	EO	_
3	"	"	O	_
4	risques	risque	O	_
5	"	"	O	_
6	compte-tenu	compte-tenu	O	_
7	des	de	O	_
8	stockages	stockage	O	_
9	de	de	O	_
10	produits	produit	O	_
11	inflammables	inflammable	O	_
12	(	(	O	_
13	réservoirs	réservoir	O	_
14	d'	de	O	_
15	hydrocarbures	hydrocarbure	O	_
16	bruts	brut	O	_
17	ou	ou	O	_
18	raffinés	raffiné	O	_
19	)	)	O	_
20	avaient	avoir	BN	_
21	été	être	IN	_
22	mises	mettre	IN	_
23	en	en	IN	_
24	place	place	EN	_
25	.	.	O	_


#Elles ont été revues dans la mesure où une partie des réservoirs a été reprise pour une activité de stockage seulement.
1	Elles	lui	O	_
2	ont	avoir	BN	_
3	été	être	IN	_
4	revues	revoir	EN	_
5	dans	dans	O	_
6	la	le	O	_
7	mesure	mesure	O	_
8	où	où	O	_
9	une	un	BO	_
10	partie	partie	IO	_
11	des	de	IO	_
12	réservoirs	réservoir	EO	_
13	a	avoir	BN	_
14	été	être	IN	_
15	reprise	reprendre	EN	_
16	pour	pour	O	_
17	une	un	BA	_
18	activité	activité	IA	_
19	de	de	IA	_
20	stockage	stockage	EA	_
21	seulement	seulement	O	_
22	.	.	O	_


#La raffinerie fut mise en service en 1963 par la Compagnie Rhénane puis reprise en 2008 par la société Pétroplus Raffinage Reichstett.
1	La	le	BO	_
2	raffinerie	raffinerie	EO	_
3	fut	être	BN	_
4	mise	mettre	IN	_
5	en	en	IN	_
6	service	service	EN	_
7	en	en	BT	_
8	1963	1963	ET	_
9	par	par	O	_
10	la	le	BO	_
11	Compagnie	compagnie	IO	_
12	Rhénane	Rhénane	EO	_
13	puis	puis	O	_
14	reprise	reprendre	BN	_
15	en	en	BT	_
16	2008	2008	ET	_
17	par	par	O	_
18	la	le	BO	_
19	société	société	IO	_
20	Pétroplus	Pétroplus	BO	_
21	Raffinage	Raffinage	EO	_
22	Reichstett	Reichstett	EO	_
23	.	.	O	_


#Cet exploitant a notifié la mise à l'arrêt définitif le 31 janvier 2014.
1	Cet	ce	BO	_
2	exploitant	exploitant	EO	_
3	a	avoir	BN	_
4	notifié	notifier	EN	_
5	la	le	BN	_
6	mise	mise	IN	_
7	à	à	IN	_
8	l'	le	IN	_
9	arrêt	arrêt	IN	_
10	définitif	définitif	EN	_
11	le	le	BT	_
12	31	31	IT	_
13	janvier	janvier	IT	_
14	2014	2014	ET	_
15	.	.	ET	_


#Les terrains au droit du site présentent une pollution aux hydrocarbures affectant les sols ainsi que la nappe phréatique.
1	Les	le	BO	_
2	terrains	terrain	EO	_
3	au	au	BL	_
4	droit	droit	IL	_
5	du	de	IL	_
6	site	site	EL	_
7	présentent	présenter	O	_
8	une	un	O	_
9	pollution	pollution	O	_
10	aux	à	O	_
11	hydrocarbures	hydrocarbure	O	_
12	affectant	affecter	O	_
13	les	le	O	_
14	sols	sol	O	_
15	ainsi	ainsi	O	_
16	que	que	O	_
17	la	le	O	_
18	nappe	nappe	O	_
19	phréatique	phréatique	O	_
20	.	.	O	_


#Un plan de prévention des risques d'inondation (PPRI) est prescrit par le préfet du Bas-Rhin sur la commune de Reichstett (risque naturel).
1	Un	un	BO	_
2	plan	plan	IO	_
3	de	de	IO	_
4	prévention	prévention	IO	_
5	des	de	IO	_
6	risques	risque	IO	_
7	d'	de	IO	_
8	inondation	inondation	EO	_
9	(	(	O	_
10	PPRI	ppri	O	_
11	)	)	O	_
12	est	être	BN	_
13	prescrit	prescrire	EN	_
14	par	par	O	_
15	le	le	BO	_
16	préfet	préfet	IO	_
17	du	de	IO	_
18	Bas-Rhin	Bas-Rhin	EO	_
19	sur	sur	BL	_
20	la	le	IL	_
21	commune	commune	IL	_
22	de	de	IL	_
23	Reichstett	Reichstett	EL	_
24	(	(	O	_
25	risque	risque	O	_
26	naturel	naturel	O	_
27	)	)	O	_
28	.	.	O	_


#Le site de la raffinerie s'étendait sur 610 hectares.
1	Le	le	BO	_
2	site	site	EO	_
