
#67.0104
#Terril situé sur l'ancien siège Daniel Mieg de l'ancienne exploitation pétrolière de Pechelbronn, à proximité des puits III et VII.
1	Terril	Terril	BR	_
6	évidence	évidence	O	_
7	la	le	O	_
8	pollution	pollution	O	_
9	de	de	O	_
10	la	le	O	_
11	nappe	nappe	O	_
12	aux	à	O	_
13	Hydrocarbures	hydrocarbure	O	_
14	(	(	O	_
15	0.24	0.24	O	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	l	l	O	_
19	)	)	O	_
20	.	.	O	_


#Suite à une lettre du préfet du 14/06/2001, la société EMTEC a fait réaliser par le cabinet SAKOSTA des investigations complémentaires en ce qui concerne la qualité des eaux souterraines, les résultats (prélèvement du 6 septembre 2001) montrent une pollution par des hydrocarbures.
1	Suite	suite	O	_
2	à	à	O	_
3	une	un	O	_
4	lettre	lettre	O	_
5	du	de	O	_
6	préfet	préfet	O	_
7	du	de	O	_
8	14/06/2001	14/06/2001	IT	_
9	,	,	O	_
10	la	le	BO	_
11	société	société	IO	_
12	EMTEC	EMTEC	EO	_
13	a	avoir	BN	_
14	fait	faire	BN	_
15	réaliser	réaliser	EN	_
16	par	par	BO	_
17	le	le	BO	_
18	cabinet	cabinet	BO	_
19	SAKOSTA	SAKOSTA	EO	_
20	des	un	BN	_
21	investigations	investigation	IN	_
22	complémentaires	complémentaire	EN	_
23	en	en	O	_
24	ce	ce	O	_
25	qui	qui	O	_
26	concerne	concerne	O	_
27	la	le	BO	_
28	qualité	qualité	IO	_
29	des	de	IO	_
30	eaux	eau	IO	_
31	souterraines	souterrain	EO	_
32	,	,	O	_
33	les	le	O	_
34	résultats	résultat	O	_
35	(	(	O	_
36	prélèvement	prélèvement	BN	_
37	du	de	BT	_
38	6	6	IT	_
39	septembre	septembre	IT	_
40	2001	2001	ET	_
41	)	)	O	_
42	montrent	montrer	O	_
43	une	un	O	_
44	pollution	pollution	O	_
45	par	par	O	_
46	des	un	O	_
47	hydrocarbures	hydrocarbure	O	_
48	.	.	O	_


#Cependant le rapport qui rend compte de ces investigations reste incomplet, notamment en ce qui concerne l'origine de la pollution.
1	Cependant	cependant	O	_
2	le	le	O	_
3	rapport	rapport	O	_
4	qui	qui	O	_
5	rend	rendre	O	_
6	compte	compte	O	_
7	de	de	O	_
8	ces	ce	O	_
9	investigations	investigation	O	_
10	reste	reste	O	_
11	incomplet	incomplet	O	_
12	,	,	O	_
13	notamment	notamment	O	_
14	en	en	O	_
15	ce	ce	O	_
16	qui	qui	O	_
17	concerne	concerne	O	_
18	l'	le	O	_
19	origine	origine	O	_
20	de	de	O	_
21	la	le	O	_
22	pollution	pollution	O	_
23	.	.	O	_


#Des analyses sur la nature des hydrocarbures, et la mise en place d'un nouveau point de prélèvement ont été demandées.
1	Des	un	O	_
2	analyses	analyse	O	_
3	sur	sur	O	_
4	la	le	BO	_
5	nature	nature	IO	_
6	des	de	IO	_
7	hydrocarbures	hydrocarbure	EO	_
8	,	,	O	_
9	et	et	O	_
10	la	le	BN	_
11	mise	mise	IN	_
12	en	en	IN	_
13	place	place	IN	_
14	d'	de	IN	_
15	un	un	BO	_
16	nouveau	nouveau	IO	_
17	point	point	IO	_
18	de	de	IO	_
19	prélèvement	prélèvement	EO	_
20	ont	avoir	BN	_
21	été	être	IN	_
22	demandées	demander	EN	_
23	.	.	O	_


#Des analyses de sols ont été réalisées en janvier et des analyses des eaux souterraines en février 2005.
1	Des	un	BN	_
2	analyses	analyse	EN	_
3	de	de	O	_
4	sols	sol	O	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	réalisées	réaliser	EN	_
8	en	en	BT	_
9	janvier	janvier	ET	_
10	et	et	O	_
11	des	un	BN	_
12	analyses	analyse	EN	_
13	des	de	O	_
14	eaux	eau	IN	_
15	souterraines	souterrain	EN	_
16	en	en	BT	_
17	février	février	IT	_
18	2005	2005	ET	_
19	.	.	ET	_


#On ne note pas d'anomalie par rapport à la qualité des sols au droit de sept sondages ni d'anomalie par rapport à la qualité des eaux souterraines.
1	On	on	O	_
2	ne	ne	O	_
3	note	note	O	_
4	pas	pas	O	_
5	d'	d'	O	_
6	anomalie	anomalie	O	_
7	par	par	O	_
8	rapport	rapport	O	_
9	à	à	O	_
10	la	le	O	_
11	qualité	qualité	O	_
12	des	de	O	_
13	sols	sol	O	_
14	au	au	O	_
15	droit	droit	O	_
16	de	de	O	_
17	sept	sept	O	_
18	sondages	sondage	O	_
19	ni	ni	O	_
20	d'	de	O	_
21	anomalie	anomalie	O	_
22	par	par	O	_
23	rapport	rapport	O	_
24	à	à	O	_
25	la	le	O	_
26	qualité	qualité	O	_
27	des	de	O	_
28	eaux	eau	O	_
29	souterraines	souterrain	O	_
30	.	.	O	_


#Le 11 juin 2009, l'inspection a mené une visite du site.
1	Le	le	BT	_
2	11	11	IT	_
3	 	 	IT	_
4	juin	juin	IT	_
5	 	 	ET	_
6	2009	2009	ET	_
7	,	,	BO	_
8	l'	le	EO	_
9	inspection	inspection	EO	_
10	a	avoir	EN	_
11	mené	mener	EN	_
12	une	un	EN	_
13	visite	visite	EN	_
14	du	de	O	_
15	site	site	O	_
16	.	.	O	_


#Elle a conduit aux constats suivants :
1	Elle	lui	O	_
2	a	avoir	O	_
3	conduit	conduire	O	_
4	aux	à	O	_
5	constats	constat	O	_
6	suivants	suivant	O	_
7	 	 	O	_
8	:	:	O	_


#le site est clôturé sur l'ensemble de son périmètre et les portes d'accès sont verrouillées ;
1	le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	clôturé	clôturer	O	_
5	sur	sur	O	_
6	l'	le	O	_
7	ensemble	ensemble	O	_
8	de	de	O	_
9	son	son	O	_
10	périmètre	périmètre	O	_
11	et	et	O	_
12	les	le	O	_
13	portes	porte	O	_
14	d'	de	O	_
15	accès	accès	O	_
16	sont	être	O	_
17	verrouillées	verrouiller	O	_
18	 	 	O	_
19	;	;	O	_


#les lignes de fabrication ont été démontées ;
1	les	le	BO	_
2	lignes	ligne	IO	_
3	de	de	IO	_
4	fabrication	fabrication	EO	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	démontées	démonter	EN	_
8	 	 	O	_
9	;	;	O	_


#l'ensemble des déchets liquides a été évacué, les bordereaux justifiant de leur élimination conforme au code de l'environnement ont été transmis à l'inspection ;
1	l'	le	O	_
2	ensemble	ensemble	O	_
3	des	de	O	_
4	déchets	déchet	BO	_
5	liquides	liquide	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	évacué	évacuer	EN	_
9	,	,	O	_
10	les	le	BO	_
11	bordereaux	bordereau	EO	_
12	justifiant	justifier	O	_
13	de	de	O	_
14	leur	leur	O	_
15	élimination	élimination	O	_
16	conforme	conforme	O	_
17	au	au	O	_
18	code	code	O	_
19	de	de	O	_
20	l'	le	O	_
21	environnement	environnement	O	_
22	ont	avoir	BN	_
23	été	être	IN	_
24	transmis	transmettre	EN	_
25	à	à	O	_
26	l'	le	O	_
27	inspection	inspection	O	_
28	 	 	O	_
29	;	;	O	_


#les citernes de stockage de fuel, au nombre de 2, ont été vidangées et dégazées ;
1	les	le	BO	_
2	citernes	citerne	IO	_
3	de	de	IO	_
4	stockage	stockage	IO	_
5	de	de	IO	_
6	fuel	fuel	EO	_
7	,	,	O	_
8	au	au	O	_
9	nombre	nombre	O	_
10	de	de	O	_
11	2	2	O	_
12	,	,	O	_
13	ont	avoir	BN	_
14	été	être	IN	_
15	vidangées	vidanger	EN	_
16	et	et	O	_
17	dégazées	dégazer	BN	_
18	 	 	O	_
19	;	;	O	_


#des déchets combustibles tels que papier, carton, bois, plastiques sont encore présents dans tous les bâtiments, y compris sur une aire à l'arrière du site ;
1	des	un	O	_
2	déchets	déchet	O	_
3	combustibles	combustible	O	_
4	tels	tel	O	_
5	que	que	O	_
6	papier	papier	O	_
7	,	,	O	_
8	carton	carton	O	_
9	,	,	O	_
10	bois	bois	O	_
11	,	,	O	_
12	plastiques	plastique	O	_
13	sont	être	O	_
14	encore	encore	O	_
15	présents	présent	O	_
16	dans	dans	O	_
17	tous	tout	O	_
18	les	le	O	_
19	bâtiments	bâtiment	O	_
20	,	,	O	_
21	y	y	O	_
22	compris	compris	O	_
23	sur	sur	O	_
24	une	un	BO	_
25	aire	aire	EO	_
26	à	à	O	_
27	l'	le	O	_
28	arrière	arrière	O	_
29	du	de	O	_
30	site	site	O	_
31	 	 	O	_
32	;	;	O	_


#des déchets de ferraille sont également éparpillées sur l'ensemble du site.
1	des	de	O	_
2	déchets	déchet	O	_
3	de	de	O	_
4	ferraille	ferraille	EO	_
5	sont	être	O	_
6	également	également	O	_
7	éparpillées	éparpiller	O	_
8	sur	sur	O	_
9	l'	le	O	_
10	ensemble	ensemble	O	_
11	du	de	O	_
12	site	site	O	_
13	.	.	O	_


#un véhicule hors d'usage est entreposé dans un local annexe à l'entrepôt de stockage des produits finis.
1	un	un	O	_
2	véhicule	véhicule	O	_
3	hors	hors	O	_
4	d'	de	O	_
5	usage	usage	O	_
6	est	être	O	_
7	entreposé	entreposer	O	_
8	dans	dans	O	_
9	un	un	O	_
10	local	local	O	_
11	annexe	annexe	O	_
12	à	à	O	_
13	l'	le	O	_
14	entrepôt	entrepôt	O	_
15	de	de	O	_
16	stockage	stockage	O	_
17	des	de	O	_
18	produits	produit	O	_
19	finis	fini	EA	_
20	.	.	O	_


#Face à ces constats, il a été demandé au co-liquidateur :
1	Face	face	O	_
2	à	à	O	_
3	ces	ce	O	_
4	constats	constat	O	_
5	,	,	O	_
6	il	il	O	_
7	a	avoir	O	_
8	été	être	O	_
9	demandé	demander	O	_
10	au	au	O	_
11	co-liquidateur	co-liquidateur	O	_
12	 	 	O	_
13	:	:	O	_


#de faire évacuer vers des filières autorisées à cet effet les déchets encore présents sur le site ;
1	de	de	BN	_
2	faire	faire	BN	_
3	évacuer	évacuer	IN	_
4	vers	vers	EN	_
5	des	un	BO	_
6	filières	filière	IO	_
7	autorisées	autoriser	EO	_
8	à	à	IN	_
9	cet	ce	IN	_
10	effet	effet	EN	_
11	les	le	O	_
12	déchets	déchet	O	_
13	encore	encore	O	_
14	présents	présent	O	_
15	sur	sur	O	_
16	le	le	O	_
17	site	site	O	_
18	 	 	O	_
19	;	;	O	_


#de procéder, conformément à l'arrêté préfectoral du 24 mars 2009, à des prélèvements d'échantillons d'eaux souterraines à des fins d'analyses ;
1	de	de	O	_
2	procéder	procéder	O	_
3	,	,	O	_
4	conformément	conformément	O	_
5	à	à	O	_
6	l'	le	BO	_
7	arrêté	arrêté	IO	_
8	préfectoral	préfectoral	EO	_
9	du	de	O	_
10	24	24	BT	_
11	 	 	IT	_
12	mars	mars	IT	_
13	 	 	ET	_
14	2009	2009	ET	_
15	,	,	BN	_
16	à	à	BN	_
17	des	un	EN	_
18	prélèvements	prélèvement	EN	_
19	d'	de	O	_
20	échantillons	échantillon	BO	_
21	d'	de	IO	_
22	eaux	eau	IO	_
23	souterraines	souterrain	EO	_
24	à	à	IN	_
25	des	un	IN	_
26	fins	fin	IN	_
27	d'	de	EN	_
28	analyses	analyse	EN	_
29	 	 	O	_
30	;	;	O	_


#de consulter, compte tenu d'un changement d'affectation partiel du site, conformément à l'article R. 512-75 du code de l'environnement, le maire de la commune d'OBENHEIM ;
1	de	de	BN	_
2	consulter	consulter	EN	_
3	,	,	O	_
4	compte	compte	O	_
5	tenu	tenir	O	_
6	d'	de	O	_
7	un	un	BN	_
8	changement	changement	IN	_
9	d'	de	IN	_
10	affectation	affectation	EN	_
11	partiel	partiel	EN	_
12	du	de	O	_
13	site	site	O	_
14	,	,	O	_
15	conformément	conformément	O	_
16	à	à	O	_
17	l'	le	O	_
18	article	article	O	_
19	R.	r.	O	_
20	 	 	O	_
21	512	512	O	_
22	-	-	O	_
23	75	75	O	_
24	du	de	O	_
25	code	code	O	_
26	de	de	O	_
27	l'	le	O	_
28	environnement	environnement	O	_
29	,	,	O	_
30	le	le	O	_
31	maire	maire	O	_
32	de	de	BO	_
33	la	le	BO	_
34	commune	commune	EO	_
35	d'	de	EO	_
36	OBENHEIM	OBENHEIM	EL	_
37	 	 	O	_
38	;	;	O	_


#Par transmission en date du 13 octobre 2009, le liquidateur a communiqué à l'Inspection l'ensemble des justificatifs attestant de la prise en compte des réserves émises lors de la visite du site le 11 juin 2009.
1	Par	par	O	_
2	transmission	transmission	O	_
3	en	en	BT	_
4	date	date	IT	_
5	du	de	IT	_
6	13	13	IT	_
7	 	 	IT	_
8	octobre	octobre	IT	_
9	 	 	ET	_
10	2009	2009	ET	_
11	,	,	BO	_
12	le	le	EO	_
13	liquidateur	liquidateur	EO	_
14	a	avoir	EN	_
15	communiqué	communiquer	EN	_
16	à	à	BO	_
17	l'	le	EO	_
18	Inspection	inspection	EO	_
19	l'	le	O	_
20	ensemble	ensemble	BO	_
21	des	de	EO	_
22	justificatifs	justificatif	EO	_
23	attestant	attester	O	_
24	de	de	BN	_
25	la	le	EN	_
26	prise	prise	EN	_
27	en	en	O	_
28	compte	compte	O	_
29	des	de	O	_
30	réserves	réserve	O	_
31	émises	émettre	BN	_
32	lors	lors	EN	_
33	de	de	EN	_
34	la	le	EN	_
35	visite	visite	EN	_
36	du	de	EN	_
37	site	site	EN	_
38	le	le	IT	_
39	11	11	IT	_
40	 	 	IT	_
41	juin	juin	ET	_
42	 	 	ET	_
43	2009	2009	ET	_
44	.	.	ET	_


#Les résultats des analyses d'eau prélevée dans le réseau de surveillance de la qualité des eaux souterraines au droit du site, ne mettent pas en évidence d'anomalies imputables à l'exercice des activités.
1	Les	le	O	_
2	résultats	résultat	O	_
3	des	de	O	_
4	analyses	analyse	O	_
5	d'	de	O	_
6	eau	eau	O	_
7	prélevée	prélever	O	_
8	dans	dans	O	_
9	le	le	O	_
10	réseau	réseau	O	_
11	de	de	O	_
12	surveillance	surveillance	BA	_
13	de	de	IA	_
14	la	le	IA	_
15	qualité	qualité	IA	_
16	des	de	IA	_
17	eaux	eau	IA	_
18	souterraines	souterrain	EA	_
19	au	au	BL	_
20	droit	droit	IL	_
21	du	de	IL	_
22	site	site	EL	_
23	,	,	O	_
24	ne	ne	O	_
25	mettent	mettre	O	_
26	pas	pas	O	_
27	en	en	O	_
28	évidence	évidence	O	_
29	d'	d'	O	_
30	anomalies	anomalie	O	_
31	imputables	imputable	O	_
32	à	à	O	_
33	l'	le	BA	_
34	exercice	exercice	IA	_
35	des	de	IA	_
36	activités	activité	EA	_
37	.	.	O	_


#68.0022
#Dépôt réalisé de 1913 à 1953 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	BN	_
2	réalisé	réaliser	BN	_
3	de	de	BT	_
4	1913	1913	IT	_
5	à	à	IT	_
6	1953	1953	ET	_
7	de	de	O	_
8	résidus	résidu	BO	_
9	miniers	minier	EO	_
10	issus	issu	O	_
11	de	de	O	_
12	l'	le	O	_
13	exploitation	exploitation	BA	_
14	de	de	IA	_
15	la	le	IA	_
16	potasse	potasse	EA	_
17	.	.	O	_


#Les terrils composés de chlorure de sodium (sel) sont à l'origine d'une pollution saline de la nappe, causée par l'infiltration des eaux de pluies dans les terrils.
1	Les	le	O	_
2	terrils	terril	O	_
3	composés	composer	O	_
4	de	de	O	_
5	chlorure	chlorure	O	_
6	de	de	O	_
7	sodium	sodium	O	_
8	(	(	O	_
9	sel	sel	O	_
10	)	)	O	_
11	sont	être	O	_
12	à	à	BL	_
13	l'	le	IR	_
14	origine	origine	IR	_
15	d'	de	ER	_
16	une	un	BN	_
17	pollution	pollution	IN	_
18	saline	salin	EN	_
19	de	de	O	_
20	la	le	BO	_
21	nappe	nappe	EO	_
22	,	,	O	_
23	causée	causer	O	_
24	par	par	O	_
25	l'	le	BA	_
26	infiltration	infiltration	BN	_
27	des	de	IN	_
28	eaux	eau	IN	_
29	de	de	IN	_
30	pluies	pluie	EN	_
31	dans	dans	BL	_
32	les	le	IL	_
33	terrils	terril	EL	_
34	.	.	O	_


#Le terril a été traité en 1998 par étanchement - végétalisation.
1	Le	le	BO	_
2	terril	terril	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	traité	traiter	EN	_
6	en	en	BT	_
7	1998	1998	ET	_
8	par	par	O	_
9	étanchement	étanchement	BN	_
10	-	-	IN	_
11	végétalisation	végétalisation	EN	_
12	.	.	O	_


#Après remodelage, pour améliorer l’écoulement des eaux pluviales, l’étanchement a été réalisé au moyen de membranes bitumineuses, soudées sur les faibles pentes et superposées sans soudure sur les fortes pentes.
1	Après	après	BN	_
2	remodelage	remodelage	BN	_
3	,	,	O	_
4	pour	pour	O	_
5	améliorer	améliorer	O	_
6	l’	l’	BA	_
7	écoulement	écoulement	IA	_
8	des	de	IA	_
9	eaux	eau	IA	_
10	pluviales	pluvial	EA	_
11	,	,	O	_
12	l’	l’	BN	_
13	étanchement	étanchement	EN	_
14	a	avoir	BN	_
15	été	être	IN	_
16	réalisé	réaliser	EN	_
17	au	au	O	_
18	moyen	moyen	O	_
19	de	de	O	_
20	membranes	membrane	O	_
21	bitumineuses	bitumineux	O	_
22	,	,	O	_
23	soudées	souder	O	_
24	sur	sur	O	_
25	les	le	O	_
26	faibles	faible	O	_
27	pentes	pente	O	_
28	et	et	O	_
29	superposées	superposer	O	_
30	sans	sans	O	_
31	soudure	soudure	O	_
32	sur	sur	O	_
33	les	le	O	_
34	fortes	fort	BN	_
35	pentes	pente	EN	_
36	.	.	O	_


#Le terril a ensuite été couvert par 40 cm de matériaux terreux et drainant, puis le terril a été ensemencé d’une couverture herbacée.
1	Le	le	BO	_
2	terril	terril	EO	_
3	a	avoir	BN	_
4	ensuite	ensuite	IN	_
5	été	être	IN	_
6	couvert	couvrir	EN	_
7	par	par	O	_
8	40	40	O	_
9	cm	cm	O	_
10	de	de	O	_
11	matériaux	matériau	O	_
12	terreux	terreux	O	_
13	et	et	O	_
14	drainant	drainant	O	_
15	,	,	O	_
16	puis	puis	O	_
17	le	le	BO	_
18	terril	terril	EO	_
19	a	avoir	BN	_
20	été	être	IN	_
21	ensemencé	ensemencer	EN	_
22	d’	d’	O	_
23	une	un	O	_
24	couverture	couverture	O	_
25	herbacée	herbacé	O	_
26	.	.	O	_


#Cette végétalisation permet une bonne intégration du terril dans le paysage.
1	Cette	ce	BN	_
2	végétalisation	végétalisation	IN	_
3	permet	permettre	O	_
4	une	un	O	_
5	bonne	bon	O	_
6	intégration	intégration	O	_
7	du	de	O	_
8	terril	terril	O	_
9	dans	dans	O	_
10	le	le	O	_
11	paysage	paysage	O	_
12	.	.	O	_


#Une période d’observation de 3 ans après les travaux a permis de constater la bonne stabilité du terril grâce à des inspections visuelles et des relevés topographiques.
1	Une	un	BN	_
2	période	période	IN	_
3	d’	d’	EN	_
4	observation	observation	EN	_
5	de	de	O	_
6	3	3	BT	_
7	ans	an	IT	_
8	après	après	IT	_
9	les	le	ET	_
10	travaux	travail	EN	_
11	a	avoir	BR	_
12	permis	permettre	IR	_
13	de	de	IR	_
14	constater	constater	ER	_
15	la	le	BN	_
16	bonne	bon	IN	_
17	stabilité	stabilité	EN	_
18	du	de	O	_
19	terril	terril	O	_
20	grâce	grâce	O	_
21	à	à	O	_
22	des	un	O	_
23	inspections	inspection	EN	_
24	visuelles	visuel	EN	_
25	et	et	O	_
26	des	un	BN	_
27	relevés	relevé	IN	_
28	topographiques	topographique	EN	_
29	.	.	O	_


#Etant donné les résultats constatés , cette méthode de traitement est validée par la commission interservices de surveillance des rejets des MDPA.
1	Etant	eter	O	_
2	donné	donner	O	_
3	les	le	O	_
4	résultats	résultat	O	_
5	constatés	constater	O	_
6	,	,	O	_
7	cette	ce	BO	_
8	méthode	méthode	EO	_
9	de	de	O	_
10	traitement	traitement	O	_
11	est	être	O	_
12	validée	valider	O	_
13	par	par	O	_
14	la	le	O	_
15	commission	commission	O	_
16	interservices	interservice	O	_
17	de	de	O	_
18	surveillance	surveillance	O	_
19	des	de	O	_
20	rejets	rejet	O	_
21	des	de	O	_
22	MDPA	mdpa	EL	_
23	.	.	O	_


#L’étanchement du terril Amélie II a entraîné une diminution conséquente des teneurs passant de 30 g/L en 1998 à environ 2 g/L en surface en 2008.
1	L’	l’	BN	_
2	étanchement	étanchement	EN	_
3	du	de	O	_
4	terril	terril	BN	_
5	Amélie	Amélie	BO	_
6	II	II	EO	_
7	a	avoir	BN	_
8	entraîné	entraîner	IN	_
9	une	un	IN	_
10	diminution	diminution	EN	_
11	conséquente	conséquent	EN	_
12	des	de	O	_
13	teneurs	teneur	O	_
14	passant	passer	O	_
15	de	de	O	_
16	30	30	O	_
17	g	gramme	O	_
18	/	sur	O	_
19	L	l	O	_
20	en	en	BT	_
21	1998	1998	ET	_
22	à	à	O	_
23	environ	environ	O	_
24	2	2	O	_
25	g	gramme	O	_
26	/	sur	O	_
27	L	l	O	_
28	en	en	O	_
29	surface	surface	O	_
30	en	en	BT	_
31	2008	2008	ET	_
32	.	.	ET	_


#L’arrêté préfectoral n°2007-232-9 du 20 août 2007 encadre la surveillance de la nappe à l’aval du terril Amélie II.
1	L’	l’	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	n°	numéro	O	_
5	2007	2007	O	_
6	-	-	O	_
7	232	232	O	_
8	-	-	O	_
9	9	9	O	_
10	du	de	O	_
11	20	20	BT	_
12	août	août	IT	_
13	2007	2007	ET	_
14	encadre	encadre	BR	_
15	la	le	BA	_
16	surveillance	surveillance	EA	_
17	de	de	O	_
18	la	le	BO	_
19	nappe	nappe	EO	_
20	à	à	EO	_
21	l’	l’	EO	_
22	aval	aval	EO	_
23	du	de	IL	_
24	terril	terril	IL	_
25	Amélie	Amélie	IL	_
26	II	ii	EL	_
27	.	.	O	_


#Les 5 puits de dépollution en aval plus éloigné restent en fonctionnement jusqu’à la restauration de l’état de la nappe.
1	Les	le	BO	_
2	5	5	BO	_
3	puits	puits	IN	_
4	de	de	IN	_
5	dépollution	dépollution	EN	_
6	en	en	BL	_
7	aval	aval	IL	_
8	plus	plus	IL	_
9	éloigné	éloigné	EL	_
10	restent	rester	BT	_
11	en	en	IT	_
12	fonctionnement	fonctionnement	EA	_
13	jusqu’	jusqu’	BR	_
14	à	à	ER	_
15	la	le	BO	_
16	restauration	restauration	IO	_
17	de	de	IO	_
18	l’	l’	IO	_
19	état	état	IO	_
20	de	de	IO	_
21	la	le	IO	_
22	nappe	nappe	EO	_
23	.	.	O	_


#Entretien du terril
1	Entretien	entretien	EN	_
2	du	de	O	_
3	terril	terril	EN	_


#L’étanchéité de la membrane doit être maintenue pour éviter toute infiltration et protéger la nappe.
1	L’	l’	O	_
2	étanchéité	étanchéité	O	_
3	de	de	O	_
4	la	le	O	_
5	membrane	membrane	O	_
6	doit	devoir	O	_
7	être	être	O	_
8	maintenue	maintenir	O	_
9	pour	pour	O	_
10	éviter	éviter	O	_
11	toute	tout	O	_
12	infiltration	infiltration	O	_
13	et	et	O	_
14	protéger	protéger	BA	_
15	la	le	IA	_
16	nappe	nappe	EA	_
17	.	.	O	_


#Il convient donc pour cela d’entretenir le terril.
1	Il	il	O	_
2	convient	convier	O	_
3	donc	donc	O	_
4	pour	pour	O	_
5	cela	cela	O	_
6	d’	d’	BN	_
7	entretenir	entretenir	EN	_
8	le	le	BO	_
9	terril	terril	EO	_
10	.	.	O	_


#Couverture végétale
1	Couverture	couverture	O	_
2	végétale	végétal	O	_


#Il est important de conserver une couverture végétale (type herbe) qui stabilise la terre végétale et les graviers au-dessus de la membrane étanche.
1	Il	il	O	_
2	est	être	O	_
3	important	important	O	_
4	de	de	O	_
5	conserver	conserver	O	_
6	une	un	O	_
7	couverture	couverture	O	_
8	végétale	végétal	O	_
9	(	(	O	_
10	type	type	O	_
11	herbe	herbe	O	_
12	)	)	O	_
13	qui	qui	O	_
14	stabilise	stabilise	O	_
15	la	le	O	_
16	terre	terre	O	_
17	végétale	végétal	O	_
18	et	et	O	_
19	les	le	O	_
20	graviers	gravier	O	_
21	au-dessus	au-dessus	O	_
22	de	de	O	_
23	la	le	O	_
24	membrane	membrane	O	_
25	étanche	étanche	O	_
26	.	.	O	_


#Cette couche de matériaux protège la membrane contre les agressions mécaniques et climatiques.
1	Cette	ce	O	_
2	couche	couche	O	_
3	de	de	O	_
4	matériaux	matériau	O	_
5	protège	protéger	O	_
6	la	le	O	_
7	membrane	membrane	O	_
8	contre	contre	O	_
9	les	le	O	_
10	agressions	agression	O	_
11	mécaniques	mécanique	O	_
12	et	et	O	_
13	climatiques	climatique	O	_
14	.	.	O	_


#Gestion des eaux pluviales
1	Gestion	gestion	BO	_
2	des	de	O	_
3	eaux	eau	O	_
4	pluviales	pluvial	O	_


#L’imperméabilisation et la végétalisation du terril entraînent un ruissellement des eaux météoriques qu’il est nécessaire de drainer et d’évacuer dans le milieu naturel sans toutefois entraîner de désordres hydrauliques.
1	L’	l’	BN	_
2	imperméabilisation	imperméabilisation	EN	_
3	et	et	O	_
4	la	le	BN	_
5	végétalisation	végétalisation	EN	_
6	du	de	O	_
7	terril	terril	EN	_
8	entraînent	entraîner	O	_
9	un	un	BN	_
10	ruissellement	ruissellement	EN	_
11	des	de	O	_
12	eaux	eau	O	_
13	météoriques	météorique	O	_
14	qu’	qu’	O	_
15	il	il	O	_
16	est	être	O	_
17	nécessaire	nécessaire	O	_
18	de	de	O	_
19	drainer	drainer	O	_
20	et	et	O	_
21	d’	d’	O	_
22	évacuer	évacuer	O	_
23	dans	dans	O	_
24	le	le	O	_
25	milieu	milieu	O	_
26	naturel	naturel	O	_
27	sans	sans	O	_
28	toutefois	toutefois	O	_
29	entraîner	entraîner	O	_
30	de	de	O	_
31	désordres	désordre	O	_
32	hydrauliques	hydraulique	O	_
33	.	.	O	_


#Le système de gestion des eaux pluviales comprenant des drains, un fossé et un bassin d’infiltration doit donc être entretenu.
1	Le	le	BO	_
2	système	système	IO	_
3	de	de	IO	_
4	gestion	gestion	IO	_
5	des	de	IO	_
6	eaux	eau	IO	_
7	pluviales	pluvial	EO	_
8	comprenant	comprendre	O	_
9	des	un	O	_
10	drains	drain	O	_
11	,	,	O	_
12	un	un	O	_
13	fossé	fossé	O	_
14	et	et	O	_
15	un	un	O	_
16	bassin	bassin	O	_
17	d’	d’	O	_
18	infiltration	infiltration	O	_
19	doit	devoir	O	_
20	donc	donc	O	_
21	être	être	O	_
22	entretenu	entretenir	O	_
23	.	.	O	_


#Restrictions d’usage
1	Restrictions	restriction	O	_
2	d’	d’	O	_
3	usage	usage	EO	_


#Toute activité pouvant endommager la couverture étanche est à proscrire.
1	Toute	tout	O	_
2	activité	activité	O	_
3	pouvant	pouvoir	O	_
4	endommager	endommager	O	_
5	la	le	O	_
6	couverture	couverture	O	_
7	étanche	étanche	O	_
8	est	être	BN	_
9	à	à	IN	_
10	proscrire	proscrire	EN	_
11	.	.	O	_


#Ainsi les forages, les fouilles, les constructions seront interdites.
1	Ainsi	ainsi	BO	_
2	les	le	BO	_
3	forages	forage	EO	_
4	,	,	O	_
5	les	le	BO	_
6	fouilles	fouille	EO	_
7	,	,	O	_
8	les	le	O	_
9	constructions	construction	BO	_
10	seront	être	BN	_
11	interdites	interdire	EN	_
12	.	.	O	_


#Le Terril Amélie II devra rester nécessairement en zone verte sur laquelle aucun aménagement n’est possible.
1	Le	le	BO	_
2	Terril	Terril	BR	_
3	Amélie	Amélie	BO	_
4	II	II	EO	_
5	devra	devoir	BR	_
6	rester	rester	IR	_
7	nécessairement	nécessairement	ER	_
